Date,Source,Value
2017-07-01,WDD,3.58e-10
2017-08-01,WDD,2.58e-10
2017-09-01,WDD,2.95e-10
2017-10-01,WDD,4.52e-10
2017-11-01,WDD,3.02e-10
2017-12-01,WDD,6.88e-10
2018-01-01,WDD,3.58e-10
2018-02-01,WDD,1.4e-10
2018-03-01,WDD,1.05e-10
2018-04-01,WDD,1.79e-10
2018-05-01,WDD,1.81e-10
2018-06-01,WDD,5.41e-10
2018-07-01,WDD,5.4e-10
2018-08-01,WDD,3.32e-10
2018-09-01,WDD,4.05e-10
2018-10-01,WDD,3.09e-10
2018-11-01,WDD,1.78e-10
2018-12-01,WDD,2.35e-10
2019-01-01,WDD,1.82e-10
2019-02-01,WDD,1.56e-10
2019-03-01,WDD,1.39e-10
2019-04-01,WDD,1.28e-10
2019-05-01,WDD,1.39e-10
2019-06-01,WDD,3.72e-10
2019-07-01,WDD,3.36e-10
2019-08-01,WDD,2.14e-10
2019-09-01,WDD,2.36e-10
2019-10-01,WDD,3.31e-10
2019-11-01,WDD,2.64e-10
2019-12-01,WDD,2.59e-10
2020-01-01,WDD,4.07e-10
2020-02-01,WDD,1.35e-10
2020-03-01,WDD,1.2e-10
2020-04-01,WDD,1.8e-10
2020-05-01,WDD,1.77e-10
2020-06-01,WDD,6.59e-10
2020-07-01,WDD,4.87e-10
2020-08-01,WDD,2.84e-10
2020-09-01,WDD,1.73e-10
2020-10-01,WDD,2.62e-10
2020-11-01,WDD,2.3e-10
2020-12-01,WDD,2.01e-10
2021-01-01,WDD,2.66e-10
2021-02-01,WDD,2.66e-10
2021-03-01,WDD,2.38e-10
2021-04-01,WDD,1.36e-10
2021-05-01,WDD,2.57e-10
2021-06-01,WDD,4.39e-10
2021-07-01,WDD,3.34e-10
2021-08-01,WDD,2.97e-10
2021-09-01,WDD,3.22e-10
2021-10-01,WDD,3.43e-10
2021-11-01,WDD,1.62e-10
2021-12-01,WDD,3.77e-10
2022-01-01,WDD,2.1e-10
2022-02-01,WDD,3.41e-10
2022-03-01,WDD,2.46e-10
2022-04-01,WDD,1.82e-10
2022-05-01,WDD,2.31e-10
2022-06-01,WDD,4.99e-10
2022-07-01,WDD,3.76e-10
2022-08-01,WDD,2.44e-10
2022-09-01,WDD,2.22e-10
2022-10-01,WDD,2.61e-10
2022-11-01,WDD,2.44e-10
2022-12-01,WDD,2.1e-10
2005-01-01,RAIN,1.38e-05
2005-02-01,RAIN,4.84e-06
2005-03-01,RAIN,1.74e-06
2005-04-01,RAIN,3.75e-06
2005-05-01,RAIN,2.68e-05
2005-06-01,RAIN,8.96e-05
2005-07-01,RAIN,0.000106054
2005-08-01,RAIN,0.000137385
2005-09-01,RAIN,0.000104592
2005-10-01,RAIN,0.000116676
2005-11-01,RAIN,0.000102115
2005-12-01,RAIN,7e-05
2006-01-01,RAIN,1.7e-05
2006-02-01,RAIN,4.64e-06
2006-03-01,RAIN,1.23e-06
2006-04-01,RAIN,3.53e-06
2006-05-01,RAIN,7.3e-06
2006-06-01,RAIN,6.3e-05
2006-07-01,RAIN,8.57e-05
2006-08-01,RAIN,0.000118191
2006-09-01,RAIN,0.000107158
2006-10-01,RAIN,0.000133889
2006-11-01,RAIN,6.54e-05
2006-12-01,RAIN,1.5e-05
2007-01-01,RAIN,2.54e-06
2007-02-01,RAIN,5.38e-06
2007-03-01,RAIN,2.51e-06
2007-04-01,RAIN,2.68e-06
2007-05-01,RAIN,1.32e-05
2007-06-01,RAIN,3.37e-05
2007-07-01,RAIN,9.29e-05
2007-08-01,RAIN,9.62e-05
2007-09-01,RAIN,0.00011073
2007-10-01,RAIN,9.16e-05
2007-11-01,RAIN,6.66e-05
2007-12-01,RAIN,4.15e-05
2008-01-01,RAIN,5.31e-06
2008-02-01,RAIN,1.08e-05
2008-03-01,RAIN,2.65e-06
2008-04-01,RAIN,1.21e-05
2008-05-01,RAIN,1.58e-05
2008-06-01,RAIN,4.67e-05
2008-07-01,RAIN,8.2e-05
2008-08-01,RAIN,0.000114156
2008-09-01,RAIN,7.19e-05
2008-10-01,RAIN,0.000148031
2008-11-01,RAIN,7.86e-05
2008-12-01,RAIN,4.57e-05
2009-01-01,RAIN,4.93e-06
2009-02-01,RAIN,2.61e-06
2009-03-01,RAIN,1.95e-06
2009-04-01,RAIN,2.64e-06
2009-05-01,RAIN,2.45e-06
2009-06-01,RAIN,2.96e-05
2009-07-01,RAIN,7.78e-05
2009-08-01,RAIN,0.00011405
2009-09-01,RAIN,9.35e-05
2009-10-01,RAIN,7.94e-05
2009-11-01,RAIN,4.95e-05
2009-12-01,RAIN,1.4e-05
2010-01-01,RAIN,3.8e-06
2010-02-01,RAIN,2.73e-06
2010-03-01,RAIN,1.33e-06
2010-04-01,RAIN,3.44e-06
2010-05-01,RAIN,2.07e-05
2010-06-01,RAIN,4.83e-05
2010-07-01,RAIN,6.39e-05
2010-08-01,RAIN,0.000134977
2010-09-01,RAIN,8.85e-05
2010-10-01,RAIN,6.1e-05
2010-11-01,RAIN,5.05e-05
2010-12-01,RAIN,3.23e-05
2011-01-01,RAIN,6.28e-06
2011-02-01,RAIN,3.14e-06
2011-03-01,RAIN,2.36e-06
2011-04-01,RAIN,2.58e-06
2011-05-01,RAIN,5.43e-06
2011-06-01,RAIN,4.24e-05
2011-07-01,RAIN,5.81e-05
2011-08-01,RAIN,8.58e-05
2011-09-01,RAIN,9.92e-05
2011-10-01,RAIN,8.73e-05
2011-11-01,RAIN,5.76e-05
2011-12-01,RAIN,3.8e-05
2012-01-01,RAIN,3.47e-06
2012-02-01,RAIN,1.72e-06
2012-03-01,RAIN,8.15e-07
2012-04-01,RAIN,3.8e-06
2012-05-01,RAIN,1.54e-05
2012-06-01,RAIN,4.53e-05
2012-07-01,RAIN,7.74e-05
2012-08-01,RAIN,0.000113448
2012-09-01,RAIN,7.37e-05
2012-10-01,RAIN,9.47e-05
2012-11-01,RAIN,0.000101016
2012-12-01,RAIN,1.82e-05
2013-01-01,RAIN,3.25e-06
2013-02-01,RAIN,2.22e-06
2013-03-01,RAIN,1.86e-06
2013-04-01,RAIN,2.26e-06
2013-05-01,RAIN,1.38e-05
2013-06-01,RAIN,4.49e-05
2013-07-01,RAIN,6.28e-05
2013-08-01,RAIN,9.92e-05
2013-09-01,RAIN,8.82e-05
2013-10-01,RAIN,8.26e-05
2013-11-01,RAIN,5.68e-05
2013-12-01,RAIN,2.54e-05
2014-01-01,RAIN,1.16e-05
2014-02-01,RAIN,9.77e-07
2014-03-01,RAIN,1.32e-06
2014-04-01,RAIN,1.95e-06
2014-05-01,RAIN,6.91e-06
2014-06-01,RAIN,3.36e-05
2014-07-01,RAIN,7.39e-05
2014-08-01,RAIN,9.95e-05
2014-09-01,RAIN,6.34e-05
2014-10-01,RAIN,8.61e-05
2014-11-01,RAIN,9.65e-05
2014-12-01,RAIN,2.48e-05
2015-01-01,RAIN,8.23e-06
2015-02-01,RAIN,3.2e-06
2015-03-01,RAIN,1.02e-06
2015-04-01,RAIN,1.69e-06
2015-05-01,RAIN,1.7e-05
2015-06-01,RAIN,4.19e-05
2015-07-01,RAIN,6.74e-05
2015-08-01,RAIN,8.04e-05
2015-09-01,RAIN,9.74e-05
2015-10-01,RAIN,7.64e-05
2015-11-01,RAIN,4.55e-05
2015-12-01,RAIN,1.15e-05
2016-01-01,RAIN,1.98e-06
2016-02-01,RAIN,1.62e-06
2016-03-01,RAIN,1.82e-06
2016-04-01,RAIN,3.37e-06
2016-05-01,RAIN,1.53e-05
2016-06-01,RAIN,3.26e-05
2016-07-01,RAIN,8.04e-05
2016-08-01,RAIN,7.3e-05
2016-09-01,RAIN,9.42e-05
2016-10-01,RAIN,9e-05
2016-11-01,RAIN,7.78e-05
2016-12-01,RAIN,2.54e-05
2017-01-01,RAIN,4.76e-06
2017-02-01,RAIN,1.26e-06
2017-03-01,RAIN,2.82e-06
2017-04-01,RAIN,1.26e-06
2017-05-01,RAIN,1.54e-05
2017-06-01,RAIN,4.73e-05
2017-07-01,RAIN,8.19e-05
2017-08-01,RAIN,9.33e-05
2017-09-01,RAIN,0.000106141
2017-10-01,RAIN,5.65e-05
2017-11-01,RAIN,5.51e-05
2017-12-01,RAIN,2.81e-05
2018-01-01,RAIN,3.04e-06
2018-02-01,RAIN,5.85e-06
2018-03-01,RAIN,1.02e-06
2018-04-01,RAIN,1.67e-06
2018-05-01,RAIN,4e-06
2018-06-01,RAIN,3.48e-05
2018-07-01,RAIN,4.84e-05
2018-08-01,RAIN,6.14e-05
2018-09-01,RAIN,7.36e-05
2018-10-01,RAIN,7.16e-05
2018-11-01,RAIN,4.09e-05
2018-12-01,RAIN,5.71e-06
2019-01-01,RAIN,1.96e-06
2019-02-01,RAIN,9.88e-07
2019-03-01,RAIN,1.17e-06
2019-04-01,RAIN,2.91e-06
2019-05-01,RAIN,8.59e-06
2019-06-01,RAIN,3.12e-05
2019-07-01,RAIN,6.93e-05
2019-08-01,RAIN,6.31e-05
2019-09-01,RAIN,9.43e-05
2019-10-01,RAIN,3.93e-05
2019-11-01,RAIN,4.99e-05
2019-12-01,RAIN,7.74e-06
2020-01-01,RAIN,1.38e-06
2020-02-01,RAIN,8.42e-07
2020-03-01,RAIN,4.01e-06
2020-04-01,RAIN,5.5e-06
2020-05-01,RAIN,1.52e-05
2020-06-01,RAIN,4.45e-05
2020-07-01,RAIN,7.98e-05
2020-08-01,RAIN,9.57e-05
2020-09-01,RAIN,8.39e-05
2020-10-01,RAIN,4.48e-05
2020-11-01,RAIN,5.25e-05
2020-12-01,RAIN,6.69e-05
2021-01-01,RAIN,5.74e-06
2021-02-01,RAIN,1.59e-06
2021-03-01,RAIN,2e-06
2021-04-01,RAIN,2.27e-06
2021-05-01,RAIN,8.75e-06
2021-06-01,RAIN,4.85e-05
2021-07-01,RAIN,5.31e-05
2021-08-01,RAIN,8.51e-05
2021-09-01,RAIN,7.35e-05
2021-10-01,RAIN,4.59e-05
2021-11-01,RAIN,5.53e-05
2021-12-01,RAIN,2.89e-05
2022-01-01,RAIN,2.57e-05
2022-02-01,RAIN,8.15e-06
2022-03-01,RAIN,2.1e-06
2022-04-01,RAIN,2.53e-06
2022-05-01,RAIN,9.15e-06
2022-06-01,RAIN,3.63e-05
2022-07-01,RAIN,7.37e-05
2022-08-01,RAIN,9.46e-05
2022-09-01,RAIN,6.33e-05
2022-10-01,RAIN,7.87e-05
2022-11-01,RAIN,4.47e-05
2022-12-01,RAIN,2.14e-05
2005-01-01,CLDM,0.6222866
2005-02-01,CLDM,0.74969804
2005-03-01,CLDM,0.4766173
2005-04-01,CLDM,0.6232118
2005-05-01,CLDM,0.6144361
2005-06-01,CLDM,0.7329786
2005-07-01,CLDM,0.6981232
2005-08-01,CLDM,0.6690572
2005-09-01,CLDM,0.6747299
2005-10-01,CLDM,0.7165302
2005-11-01,CLDM,0.7731743
2005-12-01,CLDM,0.64076036
2006-01-01,CLDM,0.7415573
2006-02-01,CLDM,0.559741
2006-03-01,CLDM,0.5263059
2006-04-01,CLDM,0.6240507
2006-05-01,CLDM,0.6636305
2006-06-01,CLDM,0.6864006
2006-07-01,CLDM,0.72942084
2006-08-01,CLDM,0.7090571
2006-09-01,CLDM,0.74090534
2006-10-01,CLDM,0.75661606
2006-11-01,CLDM,0.72905046
2006-12-01,CLDM,0.6492516
2007-01-01,CLDM,0.56258124
2007-02-01,CLDM,0.4324353
2007-03-01,CLDM,0.5566057
2007-04-01,CLDM,0.61032075
2007-05-01,CLDM,0.6435856
2007-06-01,CLDM,0.5890069
2007-07-01,CLDM,0.6353435
2007-08-01,CLDM,0.68348503
2007-09-01,CLDM,0.7262506
2007-10-01,CLDM,0.7136663
2007-11-01,CLDM,0.7383175
2007-12-01,CLDM,0.76035136
2008-01-01,CLDM,0.6951616
2008-02-01,CLDM,0.74623597
2008-03-01,CLDM,0.62981164
2008-04-01,CLDM,0.7642867
2008-05-01,CLDM,0.6840978
2008-06-01,CLDM,0.6954784
2008-07-01,CLDM,0.6936769
2008-08-01,CLDM,0.74956465
2008-09-01,CLDM,0.69907355
2008-10-01,CLDM,0.732667
2008-11-01,CLDM,0.7157437
2008-12-01,CLDM,0.7709498
2009-01-01,CLDM,0.701981
2009-02-01,CLDM,0.6411425
2009-03-01,CLDM,0.65521026
2009-04-01,CLDM,0.65114176
2009-05-01,CLDM,0.6592938
2009-06-01,CLDM,0.68224066
2009-07-01,CLDM,0.68308437
2009-08-01,CLDM,0.70979637
2009-09-01,CLDM,0.72394687
2009-10-01,CLDM,0.72916687
2009-11-01,CLDM,0.6424982
2009-12-01,CLDM,0.58190405
2010-01-01,CLDM,0.46087307
2010-02-01,CLDM,0.46467987
2010-03-01,CLDM,0.44168
2010-04-01,CLDM,0.67878073
2010-05-01,CLDM,0.71691597
2010-06-01,CLDM,0.622867
2010-07-01,CLDM,0.714107
2010-08-01,CLDM,0.73567396
2010-09-01,CLDM,0.72886825
2010-10-01,CLDM,0.6295288
2010-11-01,CLDM,0.6653827
2010-12-01,CLDM,0.48699003
2011-01-01,CLDM,0.5008764
2011-02-01,CLDM,0.53838736
2011-03-01,CLDM,0.5314109
2011-04-01,CLDM,0.70025057
2011-05-01,CLDM,0.68798
2011-06-01,CLDM,0.6573958
2011-07-01,CLDM,0.6433308
2011-08-01,CLDM,0.7099899
2011-09-01,CLDM,0.72728384
2011-10-01,CLDM,0.7180106
2011-11-01,CLDM,0.68756396
2011-12-01,CLDM,0.71240854
2012-01-01,CLDM,0.69763297
2012-02-01,CLDM,0.61588556
2012-03-01,CLDM,0.59581
2012-04-01,CLDM,0.63369995
2012-05-01,CLDM,0.56883866
2012-06-01,CLDM,0.6194452
2012-07-01,CLDM,0.66964775
2012-08-01,CLDM,0.69998986
2012-09-01,CLDM,0.6388774
2012-10-01,CLDM,0.7612094
2012-11-01,CLDM,0.77671546
2012-12-01,CLDM,0.53358096
2013-01-01,CLDM,0.58951414
2013-02-01,CLDM,0.56580037
2013-03-01,CLDM,0.5995007
2013-04-01,CLDM,0.6589383
2013-05-01,CLDM,0.6145068
2013-06-01,CLDM,0.6623281
2013-07-01,CLDM,0.6607756
2013-08-01,CLDM,0.7151476
2013-09-01,CLDM,0.7077824
2013-10-01,CLDM,0.6820134
2013-11-01,CLDM,0.67500246
2013-12-01,CLDM,0.7216638
2014-01-01,CLDM,0.73022896
2014-02-01,CLDM,0.5603835
2014-03-01,CLDM,0.5923528
2014-04-01,CLDM,0.62501633
2014-05-01,CLDM,0.6464184
2014-06-01,CLDM,0.6296463
2014-07-01,CLDM,0.65477943
2014-08-01,CLDM,0.70707124
2014-09-01,CLDM,0.66919386
2014-10-01,CLDM,0.75625944
2014-11-01,CLDM,0.7262848
2014-12-01,CLDM,0.6834995
2015-01-01,CLDM,0.6826326
2015-02-01,CLDM,0.57093674
2015-03-01,CLDM,0.6704117
2015-04-01,CLDM,0.5453735
2015-05-01,CLDM,0.62390083
2015-06-01,CLDM,0.592242
2015-07-01,CLDM,0.6553705
2015-08-01,CLDM,0.65361387
2015-09-01,CLDM,0.6525068
2015-10-01,CLDM,0.6885618
2015-11-01,CLDM,0.6372779
2015-12-01,CLDM,0.63035935
2016-01-01,CLDM,0.4215498
2016-02-01,CLDM,0.6194918
2016-03-01,CLDM,0.6586336
2016-04-01,CLDM,0.5604569
2016-05-01,CLDM,0.694373
2016-06-01,CLDM,0.613913
2016-07-01,CLDM,0.6874515
2016-08-01,CLDM,0.66824764
2016-09-01,CLDM,0.7133651
2016-10-01,CLDM,0.7507172
2016-11-01,CLDM,0.6882757
2016-12-01,CLDM,0.74940133
2017-01-01,CLDM,0.63793117
2017-02-01,CLDM,0.5927932
2017-03-01,CLDM,0.5695665
2017-04-01,CLDM,0.5188331
2017-05-01,CLDM,0.6987207
2017-06-01,CLDM,0.64795893
2017-07-01,CLDM,0.6680628
2017-08-01,CLDM,0.70021
2017-09-01,CLDM,0.68886364
2017-10-01,CLDM,0.6705605
2017-11-01,CLDM,0.75619817
2017-12-01,CLDM,0.7586103
2018-01-01,CLDM,0.63892925
2018-02-01,CLDM,0.71366954
2018-03-01,CLDM,0.45135576
2018-04-01,CLDM,0.66088414
2018-05-01,CLDM,0.65223974
2018-06-01,CLDM,0.60448873
2018-07-01,CLDM,0.63695145
2018-08-01,CLDM,0.63883644
2018-09-01,CLDM,0.6780428
2018-10-01,CLDM,0.72532445
2018-11-01,CLDM,0.6961818
2018-12-01,CLDM,0.643556
2019-01-01,CLDM,0.6067966
2019-02-01,CLDM,0.633246
2019-03-01,CLDM,0.5317367
2019-04-01,CLDM,0.70244914
2019-05-01,CLDM,0.6759256
2019-06-01,CLDM,0.6380848
2019-07-01,CLDM,0.66961294
2019-08-01,CLDM,0.6355733
2019-09-01,CLDM,0.69331294
2019-10-01,CLDM,0.6116961
2019-11-01,CLDM,0.754153
2019-12-01,CLDM,0.562168
2020-01-01,CLDM,0.6047449
2020-02-01,CLDM,0.5951671
2020-03-01,CLDM,0.58839375
2020-04-01,CLDM,0.6363362
2020-05-01,CLDM,0.6867293
2020-06-01,CLDM,0.598312
2020-07-01,CLDM,0.6665729
2020-08-01,CLDM,0.71288234
2020-09-01,CLDM,0.68213147
2020-10-01,CLDM,0.6521968
2020-11-01,CLDM,0.70323867
2020-12-01,CLDM,0.7331542
2021-01-01,CLDM,0.5241891
2021-02-01,CLDM,0.6466181
2021-03-01,CLDM,0.59119636
2021-04-01,CLDM,0.6244024
2021-05-01,CLDM,0.6492719
2021-06-01,CLDM,0.65855104
2021-07-01,CLDM,0.6644541
2021-08-01,CLDM,0.6979261
2021-09-01,CLDM,0.69698757
2021-10-01,CLDM,0.61357236
2021-11-01,CLDM,0.7521568
2021-12-01,CLDM,0.76687443
2022-01-01,CLDM,0.65168643
2022-02-01,CLDM,0.5868882
2022-03-01,CLDM,0.6180337
2022-04-01,CLDM,0.6250111
2022-05-01,CLDM,0.6313314
2022-06-01,CLDM,0.6969128
2022-07-01,CLDM,0.7070816
2022-08-01,CLDM,0.7151461
2022-09-01,CLDM,0.6501849
2022-10-01,CLDM,0.7247266
2022-11-01,CLDM,0.7305764
2022-12-01,CLDM,0.6555012
